epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,9.999999747378752e-05,3.3673744201660156,0.4963124990463257,0.6805624961853027,2.5550711154937744,0.5253124833106995,0.7568749785423279
1,9.999999747378752e-05,2.013716459274292,0.5272499918937683,0.734624981880188,1.846166729927063,0.5253124833106995,0.7268750071525574
2,9.999999747378752e-05,1.7609453201293945,0.530875027179718,0.7358750104904175,1.6676545143127441,0.5528125166893005,0.7328125238418579
3,9.999999747378752e-05,1.5233519077301025,0.5799999833106995,0.758062481880188,1.4028793573379517,0.612500011920929,0.7959374785423279
4,9.999999747378752e-05,1.349448800086975,0.6276875138282776,0.7950624823570251,1.2902015447616577,0.635937511920929,0.8034374713897705
5,9.999999747378752e-05,1.2891708612442017,0.6391249895095825,0.8039374947547913,1.2690829038619995,0.6337500214576721,0.8087499737739563
6,9.999999747378752e-05,1.2668187618255615,0.6370000243186951,0.8057500123977661,1.2461235523223877,0.6337500214576721,0.8125
7,9.999999747378752e-05,1.247715950012207,0.6370000243186951,0.8074374794960022,1.2341833114624023,0.6343749761581421,0.8143749833106995
8,9.999999747378752e-05,1.236533761024475,0.6379374861717224,0.8091250061988831,1.2254704236984253,0.637499988079071,0.8134375214576721
9,9.999999747378752e-05,1.2282166481018066,0.640625,0.8100000023841858,1.2191033363342285,0.6399999856948853,0.8137500286102295
10,9.999999747378752e-05,1.2202847003936768,0.6423125267028809,0.8131874799728394,1.2129638195037842,0.6415625214576721,0.815625011920929
11,9.999999747378752e-05,1.2123072147369385,0.6458749771118164,0.8152499794960022,1.2062501907348633,0.6462500095367432,0.8143749833106995
12,9.999999747378752e-05,1.2049272060394287,0.6503750085830688,0.8168125152587891,1.2003122568130493,0.6490625143051147,0.8134375214576721
13,9.999999747378752e-05,1.1981406211853027,0.651562511920929,0.8181874752044678,1.1943520307540894,0.6503124833106995,0.8193749785423279
14,9.999999747378752e-05,1.1910054683685303,0.652999997138977,0.8208125233650208,1.1879991292953491,0.6506249904632568,0.8206250071525574
15,9.999999747378752e-05,1.1837080717086792,0.6536874771118164,0.8231874704360962,1.1810157299041748,0.6509374976158142,0.8221874833106995
16,9.999999747378752e-05,1.1757432222366333,0.6546875238418579,0.8257499933242798,1.173429012298584,0.653124988079071,0.8265625238418579
17,9.999999747378752e-05,1.1664981842041016,0.6563125252723694,0.8285624980926514,1.1648544073104858,0.6556249856948853,0.8318750262260437
18,9.999999747378752e-05,1.152684211730957,0.660812497138977,0.8327500224113464,1.1504136323928833,0.659375011920929,0.8365625143051147
19,9.999999747378752e-05,1.135512113571167,0.667187511920929,0.8368750214576721,1.130873680114746,0.6753125190734863,0.8424999713897705
