epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,1.9096068143844604,0.5352500081062317,0.7100625038146973,1.284021258354187,0.6278125047683716,0.7837499976158142
1,0.0010000000474974513,1.255733609199524,0.6363750100135803,0.8022500276565552,1.2258192300796509,0.6393749713897705,0.817187488079071
2,0.0010000000474974513,1.1981127262115479,0.6533125042915344,0.8169375061988831,1.1546375751495361,0.667187511920929,0.8309375047683716
3,0.0010000000474974513,1.1350853443145752,0.6730625033378601,0.8412500023841858,1.1190871000289917,0.6781250238418579,0.8496875166893005
4,0.0010000000474974513,1.1126779317855835,0.6781874895095825,0.846750020980835,1.1133418083190918,0.6706249713897705,0.8500000238418579
5,0.0010000000474974513,1.0875099897384644,0.6793749928474426,0.8536875247955322,1.086057186126709,0.6815624833106995,0.8531249761581421
6,0.0010000000474974513,1.054187536239624,0.6911875009536743,0.8606874942779541,1.0728806257247925,0.6834375262260437,0.856249988079071
7,0.0010000000474974513,1.039259672164917,0.6941875219345093,0.8648750185966492,1.0628360509872437,0.6846874952316284,0.8550000190734863
8,0.0010000000474974513,1.0083636045455933,0.7063124775886536,0.8678125143051147,1.0264296531677246,0.7018749713897705,0.8631250262260437
9,0.0010000000474974513,0.9713010787963867,0.7181249856948853,0.8759375214576721,0.9941487908363342,0.715624988079071,0.8690624833106995
10,0.0010000000474974513,0.9463808536529541,0.7267500162124634,0.8818749785423279,0.9765558838844299,0.7221875190734863,0.8753125071525574
11,0.0010000000474974513,0.926800012588501,0.7333750128746033,0.8851875066757202,0.967882513999939,0.7259374856948853,0.8753125071525574
12,0.0010000000474974513,0.8960237503051758,0.7428125143051147,0.8898749947547913,0.9331626892089844,0.7384374737739563,0.8843749761581421
13,0.0010000000474974513,0.8603187203407288,0.7552499771118164,0.8973749876022339,0.9064114093780518,0.7431250214576721,0.8887500166893005
14,0.0010000000474974513,0.8280970454216003,0.7617499828338623,0.9046249985694885,0.9291227459907532,0.7400000095367432,0.8890625238418579
15,0.0010000000474974513,0.8011559247970581,0.7711874842643738,0.9088749885559082,0.866381824016571,0.7621874809265137,0.895312488079071
16,0.0010000000474974513,0.7602790594100952,0.7831249833106995,0.9153749942779541,0.8666005730628967,0.7634375095367432,0.895312488079071
17,0.0010000000474974513,0.7334848642349243,0.7901874780654907,0.9225000143051147,0.885392963886261,0.7653124928474426,0.8971874713897705
18,0.0010000000474974513,0.6957710385322571,0.8031250238418579,0.9280624985694885,0.8332839012145996,0.7853124737739563,0.9049999713897705
19,0.0010000000474974513,0.6497910618782043,0.8158749938011169,0.9359999895095825,0.8251991271972656,0.7828124761581421,0.90625
