epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,1.7110953330993652,0.5695000290870667,0.7469375133514404,1.1899387836456299,0.6796875,0.8418750166893005
1,0.0010000000474974513,1.13833487033844,0.6797500252723694,0.8478749990463257,1.0483492612838745,0.706250011920929,0.8737499713897705
2,0.0010000000474974513,0.9412034153938293,0.7371249794960022,0.895187497138977,0.8555710315704346,0.760937511920929,0.9140625
3,0.0010000000474974513,0.7373799681663513,0.8008124828338623,0.9312499761581421,0.686948835849762,0.815625011920929,0.9387500286102295
4,0.0010000000474974513,0.6027308702468872,0.8395624756813049,0.9523749947547913,0.6106609106063843,0.8534374833106995,0.9424999952316284
5,0.0010000000474974513,0.5136805176734924,0.8644999861717224,0.9631875157356262,0.6031039357185364,0.8518750071525574,0.9440624713897705
6,0.0010000000474974513,0.46044328808784485,0.8756250143051147,0.9693124890327454,0.5519351363182068,0.8665624856948853,0.9537500143051147
7,0.0010000000474974513,0.4181550145149231,0.890749990940094,0.9737499952316284,0.6022531390190125,0.8550000190734863,0.9487500190734863
8,0.0010000000474974513,0.5041521191596985,0.8667500019073486,0.9652500152587891,0.5408490896224976,0.8668749928474426,0.9596874713897705
9,0.0010000000474974513,0.4247269630432129,0.8878124952316284,0.973562479019165,0.7024946808815002,0.8218749761581421,0.9468749761581421
10,0.0010000000474974513,0.678248405456543,0.8196250200271606,0.9390000104904175,0.6679208278656006,0.8371875286102295,0.9356250166893005
11,0.0010000000474974513,0.5141860246658325,0.8697500228881836,0.9601250290870667,0.5420172214508057,0.8693749904632568,0.9521874785423279
12,0.0010000000474974513,0.40582188963890076,0.9003124833106995,0.9735000133514404,0.5168220400810242,0.8799999952316284,0.9540625214576721
13,0.0010000000474974513,0.3639753758907318,0.9111250042915344,0.9759374856948853,3.8066623210906982,0.0,0.0
14,0.0010000000474974513,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
15,0.0010000000474974513,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
16,0.0010000000474974513,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
17,0.0010000000474974513,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
18,0.0005000000237487257,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
19,0.0005000000237487257,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
