epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,1.9118818044662476,0.5406249761581421,0.719124972820282,1.2977159023284912,0.628125011920929,0.7862499952316284
1,0.0010000000474974513,1.2564373016357422,0.6393125057220459,0.8021875023841858,1.2259128093719482,0.6346874833106995,0.8162500262260437
2,0.0010000000474974513,1.1964335441589355,0.653124988079071,0.8195000290870667,1.157637119293213,0.6603124737739563,0.8362500071525574
3,0.0010000000474974513,1.122003197669983,0.6791874766349792,0.8446875214576721,1.0839542150497437,0.692187488079071,0.8550000190734863
4,0.0010000000474974513,1.025455355644226,0.714062511920929,0.8653125166893005,0.9927964210510254,0.7203124761581421,0.8725000023841858
5,0.0010000000474974513,0.9757683873176575,0.7305625081062317,0.8745625019073486,1.048298954963684,0.7006250023841858,0.8603125214576721
6,0.0010000000474974513,1.0211182832717896,0.7118750214576721,0.8661875128746033,1.0344349145889282,0.7103124856948853,0.8659374713897705
7,0.0010000000474974513,0.9816073775291443,0.7255625128746033,0.8694999814033508,0.9919877052307129,0.7262499928474426,0.8690624833106995
8,0.0010000000474974513,0.9502993822097778,0.7336875200271606,0.8758749961853027,0.964796781539917,0.7300000190734863,0.8706250190734863
9,0.0010000000474974513,0.9170110821723938,0.7421875,0.882937490940094,0.926770806312561,0.7368749976158142,0.8799999952316284
10,0.0010000000474974513,0.8685685992240906,0.757437527179718,0.8909375071525574,0.8832594156265259,0.754687488079071,0.8824999928474426
11,0.0010000000474974513,0.8258396983146667,0.7696250081062317,0.8989999890327454,0.8508450388908386,0.7646874785423279,0.8893749713897705
12,0.0010000000474974513,0.7921947240829468,0.7793124914169312,0.9053750038146973,0.8227220773696899,0.770312488079071,0.8946874737739563
13,0.0010000000474974513,0.7489842176437378,0.7943750023841858,0.9140625,0.8156729340553284,0.7768750190734863,0.8978124856948853
14,0.0010000000474974513,0.7227876782417297,0.8027499914169312,0.9199374914169312,0.8203520178794861,0.7796875238418579,0.9009374976158142
15,0.0010000000474974513,0.7031529545783997,0.8053125143051147,0.9228749871253967,0.7705901265144348,0.7928125262260437,0.9024999737739563
16,0.0010000000474974513,0.6488451957702637,0.8225625157356262,0.9321874976158142,0.7728739380836487,0.7928125262260437,0.9081249833106995
17,0.0010000000474974513,0.6142356991767883,0.8323125243186951,0.9359375238418579,0.7595569491386414,0.7959374785423279,0.9137499928474426
18,0.0010000000474974513,0.5749313831329346,0.8453124761581421,0.9430000185966492,0.7239088416099548,0.8162500262260437,0.9150000214576721
19,0.0010000000474974513,0.5392323732376099,0.8531249761581421,0.9483749866485596,0.7076705098152161,0.8190624713897705,0.9175000190734863
