epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,2.483966588973999,0.4945000112056732,0.6863750219345093,1.5927777290344238,0.5253124833106995,0.7553125023841858
1,0.0010000000474974513,1.4475196599960327,0.5969374775886536,0.7731249928474426,1.3284776210784912,0.6237499713897705,0.7918750047683716
2,0.0010000000474974513,1.2885385751724243,0.6336874961853027,0.7990000247955322,1.2384730577468872,0.6424999833106995,0.8118749856948853
3,0.0010000000474974513,1.2150952816009521,0.6511874794960022,0.8144375085830688,1.17121160030365,0.6659374833106995,0.8287500143051147
4,0.0010000000474974513,1.1345174312591553,0.6808750033378601,0.8374999761581421,1.0618376731872559,0.7115625143051147,0.8556249737739563
5,0.0010000000474974513,1.009045124053955,0.7264999747276306,0.8721250295639038,0.9194276928901672,0.7662500143051147,0.8974999785423279
6,0.0010000000474974513,0.8624909520149231,0.7736250162124634,0.9070000052452087,0.781400740146637,0.8012499809265137,0.9206249713897705
7,0.0010000000474974513,0.7372282147407532,0.8125625252723694,0.9279375076293945,0.6863789558410645,0.8278124928474426,0.9340624809265137
8,0.0010000000474974513,0.6327632069587708,0.8416875004768372,0.9448750019073486,0.6115456223487854,0.8500000238418579,0.9424999952316284
9,0.0010000000474974513,0.57451331615448,0.8560624718666077,0.953499972820282,0.5608285069465637,0.862500011920929,0.9493749737739563
10,0.0010000000474974513,0.5165484547615051,0.8699374794960022,0.9601874947547913,0.5178787708282471,0.8756250143051147,0.9540625214576721
11,0.0010000000474974513,0.4807773530483246,0.8804374933242798,0.9646250009536743,0.4915768504142761,0.8856250047683716,0.9584375023841858
12,0.0010000000474974513,0.440177321434021,0.8888750076293945,0.9705625176429749,0.4714711010456085,0.8862500190734863,0.9646875262260437
13,0.0010000000474974513,0.42097926139831543,0.8935624957084656,0.9730625152587891,0.45533740520477295,0.8890625238418579,0.9659374952316284
14,0.0010000000474974513,0.39281579852104187,0.8999999761581421,0.976187527179718,0.4537399411201477,0.8862500190734863,0.9671875238418579
15,0.0010000000474974513,0.37949955463409424,0.9022499918937683,0.9781875014305115,0.4428297281265259,0.895312488079071,0.9696875214576721
16,0.0010000000474974513,0.36223456263542175,0.906125009059906,0.9790624976158142,0.4211845099925995,0.9028124809265137,0.9715625047683716
17,0.0010000000474974513,0.3451661467552185,0.9114375114440918,0.9823125004768372,0.41378524899482727,0.9028124809265137,0.9728124737739563
18,0.0010000000474974513,0.3230472803115845,0.9182500243186951,0.9827499985694885,0.4057319164276123,0.9034374952316284,0.9753124713897705
19,0.0010000000474974513,0.303434818983078,0.9210000038146973,0.9853125214576721,0.4061068594455719,0.9040625095367432,0.9750000238418579
