epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,2.467161178588867,0.49443748593330383,0.6810625195503235,1.5983260869979858,0.5253124833106995,0.7643749713897705
1,0.0010000000474974513,1.4532721042633057,0.5991874933242798,0.7764999866485596,1.336220383644104,0.6237499713897705,0.7912499904632568
2,0.0010000000474974513,1.287131905555725,0.6328750252723694,0.8056250214576721,1.2282007932662964,0.6424999833106995,0.8128125071525574
3,0.0010000000474974513,1.2025500535964966,0.6559374928474426,0.8213750123977661,1.1486163139343262,0.6693750023841858,0.8368750214576721
4,0.0010000000474974513,1.1077864170074463,0.692312479019165,0.8489999771118164,1.0379608869552612,0.7200000286102295,0.8715624809265137
5,0.0010000000474974513,0.9693699479103088,0.7418749928474426,0.8891875147819519,0.8880833387374878,0.770312488079071,0.9028124809265137
6,0.0010000000474974513,0.8140687942504883,0.7903749942779541,0.9190000295639038,0.767180323600769,0.8053125143051147,0.9215624928474426
7,0.0010000000474974513,0.7006948590278625,0.8210625052452087,0.9369999766349792,0.6488662958145142,0.8371875286102295,0.9387500286102295
8,0.0010000000474974513,0.604547381401062,0.8460624814033508,0.9494374990463257,0.5777754783630371,0.8596875071525574,0.9493749737739563
9,0.0010000000474974513,0.5361711978912354,0.8636875152587891,0.9571874737739563,0.5353679060935974,0.8700000047683716,0.9509375095367432
10,0.0010000000474974513,0.4882674217224121,0.8771250247955322,0.9635624885559082,0.5005835890769958,0.8778125047683716,0.9543750286102295
11,0.0010000000474974513,0.4466228783130646,0.8881250023841858,0.9688125252723694,0.48305171728134155,0.8843749761581421,0.9590625166893005
12,0.0010000000474974513,0.41648128628730774,0.8960000276565552,0.9728749990463257,0.4728819727897644,0.8846874833106995,0.9612500071525574
13,0.0010000000474974513,0.3965722620487213,0.8995000123977661,0.9746249914169312,0.4572352468967438,0.8899999856948853,0.9653124809265137
14,0.0010000000474974513,0.37887370586395264,0.9034374952316284,0.976937472820282,0.442643404006958,0.8934375047683716,0.9646875262260437
15,0.0010000000474974513,0.3582089841365814,0.9095625281333923,0.9792500138282776,0.4336082935333252,0.8993750214576721,0.9681249856948853
16,0.0010000000474974513,0.33811986446380615,0.9135624766349792,0.9816250205039978,0.4346470534801483,0.8934375047683716,0.9700000286102295
17,0.0010000000474974513,0.32053422927856445,0.917312502861023,0.9828125238418579,0.42914360761642456,0.8940625190734863,0.9709374904632568
18,0.0010000000474974513,0.3059709072113037,0.9234374761581421,0.9841874837875366,0.41694384813308716,0.8981249928474426,0.9709374904632568
19,0.0010000000474974513,0.2909391224384308,0.9259374737739563,0.9860000014305115,0.40736398100852966,0.901562511920929,0.9740625023841858
