epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,9.999999747378752e-05,3.7043542861938477,0.4740625023841858,0.5818125009536743,3.5742626190185547,0.5253124833106995,0.6787499785423279
1,9.999999747378752e-05,3.4011611938476562,0.5272499918937683,0.6934999823570251,3.1271395683288574,0.5253124833106995,0.7200000286102295
2,9.999999747378752e-05,2.745718002319336,0.5272499918937683,0.7152500152587891,2.238889217376709,0.5253124833106995,0.7203124761581421
3,9.999999747378752e-05,1.9988356828689575,0.5272499918937683,0.7128750085830688,1.854591727256775,0.5253124833106995,0.7203124761581421
4,9.999999747378752e-05,1.812190294265747,0.5272499918937683,0.7256875038146973,1.780035138130188,0.5253124833106995,0.7393749952316284
5,9.999999747378752e-05,1.749429702758789,0.5272499918937683,0.7403125166893005,1.7178747653961182,0.5253124833106995,0.7487499713897705
6,9.999999747378752e-05,1.6886953115463257,0.5273125171661377,0.7484375238418579,1.6547083854675293,0.5253124833106995,0.7653124928474426
7,9.999999747378752e-05,1.6225192546844482,0.5373125076293945,0.7554374933242798,1.5799068212509155,0.5531250238418579,0.7649999856948853
8,9.999999747378752e-05,1.5454657077789307,0.5596250295639038,0.7556874752044678,1.498305082321167,0.5684375166893005,0.762499988079071
9,9.999999747378752e-05,1.471664547920227,0.5769374966621399,0.7593125104904175,1.4333162307739258,0.5853124856948853,0.776562511920929
10,9.999999747378752e-05,1.4180008172988892,0.5871250033378601,0.7707499861717224,1.384205937385559,0.6025000214576721,0.784375011920929
11,9.999999747378752e-05,1.3759912252426147,0.6136875152587891,0.7852500081062317,1.3449536561965942,0.6346874833106995,0.7956249713897705
12,9.999999747378752e-05,1.343334674835205,0.6349999904632568,0.7963125109672546,1.313051462173462,0.6434375047683716,0.8056250214576721
13,9.999999747378752e-05,1.3159750699996948,0.6396874785423279,0.8027499914169312,1.288665771484375,0.6449999809265137,0.8075000047683716
14,9.999999747378752e-05,1.2956820726394653,0.6419374942779541,0.805062472820282,1.2686952352523804,0.645312488079071,0.8084375262260437
15,9.999999747378752e-05,1.2794355154037476,0.6424375176429749,0.8070625066757202,1.2542022466659546,0.6449999809265137,0.8137500286102295
16,9.999999747378752e-05,1.266815423965454,0.6434999704360962,0.8102499842643738,1.2454217672348022,0.6456249952316284,0.8159375190734863
17,9.999999747378752e-05,1.256612777709961,0.6427500247955322,0.8110625147819519,1.2356631755828857,0.6462500095367432,0.8162500262260437
18,9.999999747378752e-05,1.2455639839172363,0.6442499756813049,0.812125027179718,1.2245978116989136,0.6468750238418579,0.815625011920929
19,9.999999747378752e-05,1.2351139783859253,0.6449375152587891,0.8133749961853027,1.2167073488235474,0.6484375,0.817187488079071
