epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,1.9098998308181763,0.5381875038146973,0.7186874747276306,1.2920910120010376,0.6321874856948853,0.7834374904632568
1,0.0010000000474974513,1.2565137147903442,0.637374997138977,0.8056250214576721,1.224813461303711,0.6384375095367432,0.8178125023841858
2,0.0010000000474974513,1.2060185670852661,0.6479374766349792,0.8153749704360962,1.1712859869003296,0.6499999761581421,0.8271874785423279
3,0.0010000000474974513,1.1623969078063965,0.6548125147819519,0.8350625038146973,1.1480793952941895,0.65625,0.8453124761581421
4,0.0010000000474974513,1.1277194023132324,0.6623125076293945,0.8473125100135803,1.1282873153686523,0.6612499952316284,0.8493750095367432
5,0.0010000000474974513,1.1065402030944824,0.667312502861023,0.8547499775886536,1.1192858219146729,0.6643750071525574,0.8512499928474426
6,0.0010000000474974513,1.0896220207214355,0.6729999780654907,0.8564375042915344,1.1007400751113892,0.6740624904632568,0.8556249737739563
7,0.0010000000474974513,1.0671577453613281,0.6791250109672546,0.8616250157356262,1.0824692249298096,0.6793749928474426,0.8590624928474426
8,0.0010000000474974513,1.058762788772583,0.6827499866485596,0.8629999756813049,1.0804967880249023,0.675000011920929,0.8578125238418579
9,0.0010000000474974513,1.0333384275436401,0.6867499947547913,0.867312490940094,1.0649834871292114,0.6831250190734863,0.8543750047683716
10,0.0010000000474974513,1.0117967128753662,0.6963750123977661,0.8708124756813049,1.0472053289413452,0.6915624737739563,0.8615624904632568
11,0.0010000000474974513,0.9915738701820374,0.7030624747276306,0.8762500286102295,1.0309251546859741,0.7003124952316284,0.8618749976158142
12,0.0010000000474974513,0.9621051549911499,0.713937520980835,0.8796250224113464,1.018781304359436,0.7043750286102295,0.8706250190734863
13,0.0010000000474974513,0.9402766823768616,0.7216874957084656,0.8837500214576721,0.9965994954109192,0.7137500047683716,0.8728125095367432
14,0.0010000000474974513,0.9072877168655396,0.7321875095367432,0.8878124952316284,0.9772790670394897,0.7225000262260437,0.879687488079071
15,0.0010000000474974513,0.8827028870582581,0.7400624752044678,0.8932499885559082,0.9658846855163574,0.7290624976158142,0.8778125047683716
16,0.0010000000474974513,0.8645938038825989,0.7448750138282776,0.8977500200271606,0.9390166401863098,0.7328125238418579,0.8790624737739563
17,0.0010000000474974513,0.8236292600631714,0.7583749890327454,0.9045624732971191,0.9294281005859375,0.7418749928474426,0.8834375143051147
18,0.0010000000474974513,0.7910153269767761,0.765375018119812,0.9104375243186951,0.9200015068054199,0.7381250262260437,0.8909375071525574
19,0.0010000000474974513,0.7503243088722229,0.776687502861023,0.9172499775886536,0.9113858938217163,0.7431250214576721,0.8896874785423279
