epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.0010000000474974513,2.462303876876831,0.49431249499320984,0.6672499775886536,1.6231598854064941,0.5253124833106995,0.7403125166893005
1,0.0010000000474974513,1.4568471908569336,0.6050624847412109,0.7639999985694885,1.319611668586731,0.6212499737739563,0.801562488079071
2,0.0010000000474974513,1.2823728322982788,0.6372500061988831,0.8036249876022339,1.2288345098495483,0.6528124809265137,0.809374988079071
3,0.0010000000474974513,1.2084062099456787,0.656125009059906,0.8161249756813049,1.162123203277588,0.6737499833106995,0.8324999809265137
4,0.0010000000474974513,1.1326225996017456,0.6840000152587891,0.8410624861717224,1.0687990188598633,0.7071874737739563,0.8587499856948853
5,0.0010000000474974513,1.0314217805862427,0.7186874747276306,0.8722500205039978,0.9520722031593323,0.7571874856948853,0.8918750286102295
6,0.0010000000474974513,0.8930876851081848,0.7673125267028809,0.9048749804496765,0.800869882106781,0.8003125190734863,0.9156249761581421
7,0.0010000000474974513,0.7735700607299805,0.7982500195503235,0.9246249794960022,0.7173864841461182,0.8178125023841858,0.9315624833106995
8,0.0010000000474974513,0.6756604909896851,0.8260625004768372,0.9404374957084656,0.6267073154449463,0.8421875238418579,0.9412500262260437
9,0.0010000000474974513,0.5990738868713379,0.8481875061988831,0.948562502861023,0.5729961395263672,0.862500011920929,0.948437511920929
10,0.0010000000474974513,0.541249692440033,0.8607500195503235,0.9564375281333923,0.5290815234184265,0.8712499737739563,0.956250011920929
11,0.0010000000474974513,0.49731630086898804,0.8733749985694885,0.9636250138282776,0.5021202564239502,0.8740624785423279,0.9628124833106995
12,0.0010000000474974513,0.47104960680007935,0.8794375061988831,0.9683125019073486,0.5072252750396729,0.8653125166893005,0.9621875286102295
13,0.0010000000474974513,0.4521203935146332,0.8818125128746033,0.9715625047683716,0.47769615054130554,0.8803125023841858,0.9643750190734863
14,0.0010000000474974513,0.4196205139160156,0.893875002861023,0.9735000133514404,0.44992637634277344,0.8893749713897705,0.9706249833106995
15,0.0010000000474974513,0.39257124066352844,0.8983749747276306,0.976437509059906,0.4386614263057709,0.890625,0.9721875190734863
16,0.0010000000474974513,0.3834785521030426,0.9002500176429749,0.976312518119812,0.43729034066200256,0.890625,0.9725000262260437
17,0.0010000000474974513,0.3613050878047943,0.9075624942779541,0.9793750047683716,0.42412254214286804,0.8974999785423279,0.9750000238418579
18,0.0010000000474974513,0.3461771011352539,0.9111250042915344,0.9808124899864197,0.42594966292381287,0.8943750262260437,0.9765625
19,0.0010000000474974513,0.33333972096443176,0.9138749837875366,0.9826874732971191,0.4241718053817749,0.895312488079071,0.9750000238418579
