epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.625,0.0020000000949949026,1.4445645809173584,0.625,0.8003374934196472,0.7265937328338623,0.9891185164451599,0.7265937328338623,0.8808437585830688
1,0.8078062534332275,0.0020000000949949026,0.7379521727561951,0.8078062534332275,0.9276750087738037,0.8710625171661377,0.5171285271644592,0.8710625171661377,0.9612500071525574
2,0.8867062330245972,0.0020000000949949026,0.45156192779541016,0.8867062330245972,0.9695062637329102,0.9028750061988831,0.3898169696331024,0.9028750061988831,0.9779375195503235
3,0.9056125283241272,0.0020000000949949026,0.36880046129226685,0.9056125283241272,0.9806312322616577,0.9122187495231628,0.3459939658641815,0.9122187495231628,0.9835625290870667
4,0.9150062203407288,0.0020000000949949026,0.33002233505249023,0.9150062203407288,0.9848562479019165,0.9179062247276306,0.32145050168037415,0.9179062247276306,0.9855312705039978
5,0.9201124906539917,0.0020000000949949026,0.3065088987350464,0.9201124906539917,0.9869750142097473,0.9222812652587891,0.3031633496284485,0.9222812652587891,0.9866250157356262
6,0.9231625199317932,0.0020000000949949026,0.29401159286499023,0.9231625199317932,0.9876000285148621,0.9240000247955322,0.2926476299762726,0.9240000247955322,0.9865937232971191
7,0.9276687502861023,0.0020000000949949026,0.27715298533439636,0.9276687502861023,0.9887874722480774,0.9252499938011169,0.2909691035747528,0.9252499938011169,0.9872499704360962
8,0.9272312521934509,0.0020000000949949026,0.27277377247810364,0.9272312521934509,0.9895374774932861,0.9243124723434448,0.28742942214012146,0.9243124723434448,0.9875312447547913
9,0.9310500025749207,0.0020000000949949026,0.2603861391544342,0.9310500025749207,0.9897437691688538,0.9275312423706055,0.27620431780815125,0.9275312423706055,0.9880937337875366
10,0.9330812692642212,0.0020000000949949026,0.2520679831504822,0.9330812692642212,0.9905375242233276,0.9280312657356262,0.2758365273475647,0.9280312657356262,0.9878125190734863
11,0.9351187348365784,0.0020000000949949026,0.24377788603305817,0.9351187348365784,0.9907374978065491,0.9270625114440918,0.2766238749027252,0.9270625114440918,0.9882500171661377
12,0.9372187256813049,0.0020000000949949026,0.23555168509483337,0.9372187256813049,0.991225004196167,0.9286249876022339,0.2714478373527527,0.9286249876022339,0.9880625009536743
13,0.9385125041007996,0.0020000000949949026,0.2297346144914627,0.9385125041007996,0.9912437796592712,0.9286249876022339,0.274831086397171,0.9286249876022339,0.9876562356948853
14,0.939662516117096,0.0020000000949949026,0.22615961730480194,0.939662516117096,0.9914249777793884,0.9284374713897705,0.27112796902656555,0.9284374713897705,0.988031268119812
15,0.941281259059906,0.0020000000949949026,0.2195984572172165,0.941281259059906,0.9919187426567078,0.9292500019073486,0.2683773934841156,0.9292500019073486,0.9880937337875366
16,0.9427187442779541,0.0020000000949949026,0.2127663791179657,0.9427187442779541,0.9923562407493591,0.9290000200271606,0.26984280347824097,0.9290000200271606,0.988156259059906
17,0.9437375068664551,0.0020000000949949026,0.20954014360904694,0.9437375068664551,0.992493748664856,0.9290000200271606,0.27137720584869385,0.9290000200271606,0.9884999990463257
18,0.9439874887466431,0.0020000000949949026,0.2064795345067978,0.9439874887466431,0.9925562739372253,0.9303125143051147,0.27014005184173584,0.9303125143051147,0.9881250262260437
19,0.9456250071525574,0.0020000000949949026,0.2014814019203186,0.9456250071525574,0.9927874803543091,0.9299687743186951,0.2694258987903595,0.9299687743186951,0.9879375100135803
20,0.9458500146865845,0.0020000000949949026,0.19942229986190796,0.9458500146865845,0.9930624961853027,0.9283750057220459,0.27578648924827576,0.9283750057220459,0.987906277179718
21,0.9488562345504761,0.0010000000474974513,0.18787530064582825,0.9488562345504761,0.9935125112533569,0.9315312504768372,0.26382288336753845,0.9315312504768372,0.9888749718666077
22,0.9507437348365784,0.0010000000474974513,0.1818348914384842,0.9507437348365784,0.9934999942779541,0.9318125247955322,0.26474153995513916,0.9318125247955322,0.9881874918937683
23,0.9514687657356262,0.0010000000474974513,0.17895327508449554,0.9514687657356262,0.9938937425613403,0.9309999942779541,0.26660868525505066,0.9309999942779541,0.9883437752723694
24,0.9518812298774719,0.0010000000474974513,0.17581647634506226,0.9518812298774719,0.9939625263214111,0.9307812452316284,0.2685498297214508,0.9307812452316284,0.9879687428474426
25,0.9528999924659729,0.0010000000474974513,0.17388485372066498,0.9528999924659729,0.9942062497138977,0.9304375052452087,0.2688826024532318,0.9304375052452087,0.9883750081062317
26,0.9532062411308289,0.0010000000474974513,0.17127960920333862,0.9532062411308289,0.9943000078201294,0.9303749799728394,0.2712564468383789,0.9303749799728394,0.9879687428474426
27,0.9546562433242798,0.0005000000237487257,0.16696332395076752,0.9546562433242798,0.9943749904632568,0.930343747138977,0.26729828119277954,0.930343747138977,0.988406240940094
28,0.9557874798774719,0.0005000000237487257,0.164035364985466,0.9557874798774719,0.9944562315940857,0.9308750033378601,0.26728084683418274,0.9308750033378601,0.9883750081062317
29,0.9560624957084656,0.0005000000237487257,0.16190499067306519,0.9560624957084656,0.9944937229156494,0.9308124780654907,0.2685869336128235,0.9308124780654907,0.988031268119812
30,0.9567000269889832,0.0005000000237487257,0.16030262410640717,0.9567000269889832,0.9947062730789185,0.9306250214576721,0.2704327404499054,0.9306250214576721,0.9877812266349792
31,0.9565125107765198,0.0005000000237487257,0.1596122533082962,0.9565125107765198,0.9945562481880188,0.9310937523841858,0.2695832848548889,0.9310937523841858,0.9881874918937683
