epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.7184937596321106,0.004999999888241291,1.143539309501648,0.7184937596321106,0.8599937558174133,0.8447812795639038,0.5978051424026489,0.8447812795639038,0.9561562538146973
1,0.8652999997138977,0.004999999888241291,0.5160999298095703,0.8652999997138977,0.964006245136261,0.8176562786102295,0.6913581490516663,0.8176562786102295,0.9344687461853027
2,0.8549687266349792,0.004999999888241291,0.5718994736671448,0.8549687266349792,0.9538312554359436,0.8805000185966492,0.4954163134098053,0.8805000185966492,0.9632812738418579
3,0.8775937557220459,0.004999999888241291,0.48841381072998047,0.8775937557220459,0.9640562534332275,0.8766562342643738,0.48300862312316895,0.8766562342643738,0.9654062390327454
4,0.8865187764167786,0.004999999888241291,0.45127713680267334,0.8865187764167786,0.9677749872207642,0.8879062533378601,0.4536460041999817,0.8879062533378601,0.9672812223434448
5,0.8936687707901001,0.004999999888241291,0.41040849685668945,0.8936687707901001,0.9739687442779541,0.90234375,0.38966605067253113,0.90234375,0.9760312438011169
6,0.9048812389373779,0.004999999888241291,0.363987535238266,0.9048812389373779,0.9796125292778015,0.9073749780654907,0.3648078441619873,0.9073749780654907,0.9790937304496765
7,0.9117187261581421,0.004999999888241291,0.33387577533721924,0.9117187261581421,0.9825875163078308,0.9043437242507935,0.3845703899860382,0.9043437242507935,0.9773749709129333
8,0.8646875023841858,0.004999999888241291,0.525881826877594,0.8646875023841858,0.9600687623023987,0.874218761920929,0.510002851486206,0.874218761920929,0.9607187509536743
9,0.8828374743461609,0.004999999888241291,0.46266138553619385,0.8828374743461609,0.9669437408447266,0.8877812623977661,0.4581544101238251,0.8877812623977661,0.9670312404632568
10,0.8919687271118164,0.004999999888241291,0.4216591715812683,0.8919687271118164,0.972712516784668,0.8962187767028809,0.42912933230400085,0.8962187767028809,0.9686562418937683
11,0.8966812491416931,0.004999999888241291,0.3986397087574005,0.8966812491416931,0.9753375053405762,0.8959062695503235,0.42493486404418945,0.8959062695503235,0.9709687232971191
12,0.9067000150680542,0.0024999999441206455,0.3562588691711426,0.9067000150680542,0.9796937704086304,0.9030312299728394,0.3851282000541687,0.9030312299728394,0.9755312204360962
13,0.9124312400817871,0.0024999999441206455,0.3325585126876831,0.9124312400817871,0.981681227684021,0.9053750038146973,0.3780493140220642,0.9053750038146973,0.9766562581062317
14,0.9185749888420105,0.0024999999441206455,0.30886104702949524,0.9185749888420105,0.9838812351226807,0.9071875214576721,0.37256988883018494,0.9071875214576721,0.976937472820282
15,0.9234937429428101,0.0024999999441206455,0.29404664039611816,0.9234937429428101,0.9850812554359436,0.9087499976158142,0.3684009611606598,0.9087499976158142,0.9772499799728394
16,0.9249062538146973,0.0024999999441206455,0.28553223609924316,0.9249062538146973,0.9857875108718872,0.9074062705039978,0.3716452121734619,0.9074062705039978,0.9775937795639038
