epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.6179875135421753,0.004999999888241291,1.5275298357009888,0.6179875135421753,0.78125,0.676437497138977,1.0858420133590698,0.676437497138977,0.8697500228881836
1,0.6839625239372253,0.004999999888241291,1.0581390857696533,0.6839625239372253,0.8690937757492065,0.6918125152587891,1.0341126918792725,0.6918125152587891,0.8717812299728394
2,0.3321187496185303,0.004999999888241291,2.468304395675659,0.3321187496185303,0.42148125171661377,0.0,3.806662082672119,0.0,0.0
3,0.0,0.004999999888241291,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
4,0.0,0.004999999888241291,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
5,0.0,0.004999999888241291,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
6,0.0,0.004999999888241291,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
7,0.0,0.0024999999441206455,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
8,0.0,0.0024999999441206455,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
9,0.0,0.0024999999441206455,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
10,0.0,0.0024999999441206455,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
11,0.0,0.0024999999441206455,3.806662082672119,0.0,0.0,0.0,3.806662082672119,0.0,0.0
