epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.39399999380111694,0.0010000000474974513,3.2085812091827393,0.39399999380111694,0.5740000009536743,0.5253124833106995,1.903450608253479,0.5253124833106995,0.7571874856948853
1,0.5272499918937683,0.0010000000474974513,1.7936564683914185,0.5272499918937683,0.7476875185966492,0.5262500047683716,1.617470383644104,0.5262500047683716,0.7537500262260437
2,0.578374981880188,0.0010000000474974513,1.5233837366104126,0.578374981880188,0.7646874785423279,0.5971875190734863,1.4202150106430054,0.5971875190734863,0.7803124785423279
3,0.6129375100135803,0.0010000000474974513,1.379612922668457,0.6129375100135803,0.7790625095367432,0.6187499761581421,1.336625576019287,0.6187499761581421,0.7925000190734863
4,0.6263750195503235,0.0010000000474974513,1.3094427585601807,0.6263750195503235,0.7999374866485596,0.6440625190734863,1.2577663660049438,0.6440625190734863,0.8106250166893005
5,0.6433125138282776,0.0010000000474974513,1.2502660751342773,0.6433125138282776,0.8052499890327454,0.6506249904632568,1.2126374244689941,0.6506249904632568,0.8143749833106995
6,0.6570000052452087,0.0010000000474974513,1.209306001663208,0.6570000052452087,0.8137500286102295,0.6646875143051147,1.1883891820907593,0.6646875143051147,0.8237500190734863
7,0.6704375147819519,0.0010000000474974513,1.1783689260482788,0.6704375147819519,0.8258749842643738,0.6693750023841858,1.1528722047805786,0.6693750023841858,0.8343750238418579
8,0.675125002861023,0.0010000000474974513,1.1423921585083008,0.675125002861023,0.8341875076293945,0.6953125,1.1126524209976196,0.6953125,0.846875011920929
9,0.6976249814033508,0.0010000000474974513,1.0996736288070679,0.6976249814033508,0.8466249704360962,0.7053124904632568,1.0783352851867676,0.7053124904632568,0.8481249809265137
10,0.711312472820282,0.0010000000474974513,1.0566339492797852,0.711312472820282,0.8610000014305115,0.7209374904632568,1.0357329845428467,0.7209374904632568,0.8637499809265137
11,0.7285624742507935,0.0010000000474974513,1.0147545337677002,0.7285624742507935,0.8699374794960022,0.7240625023841858,0.9920010566711426,0.7240625023841858,0.8803125023841858
12,0.7393749952316284,0.0010000000474974513,0.969870924949646,0.7393749952316284,0.8843125104904175,0.7571874856948853,0.9498080611228943,0.7571874856948853,0.8915625214576721
13,0.7636874914169312,0.0010000000474974513,0.9247444868087769,0.7636874914169312,0.8943750262260437,0.762499988079071,0.9066944718360901,0.762499988079071,0.8999999761581421
14,0.7693125009536743,0.0010000000474974513,0.8774347901344299,0.7693125009536743,0.9021250009536743,0.7768750190734863,0.8574492931365967,0.7768750190734863,0.9040625095367432
15,0.7846875190734863,0.0010000000474974513,0.8316975831985474,0.7846875190734863,0.9104375243186951,0.7903125286102295,0.8233699798583984,0.7903125286102295,0.9090625047683716
16,0.7961875200271606,0.0010000000474974513,0.8001410961151123,0.7961875200271606,0.9149374961853027,0.7987499833106995,0.7963138818740845,0.7987499833106995,0.9137499928474426
17,0.804437518119812,0.0010000000474974513,0.76985102891922,0.804437518119812,0.9194999933242798,0.7993749976158142,0.7775915265083313,0.7993749976158142,0.9162499904632568
18,0.8139374852180481,0.0010000000474974513,0.7461937069892883,0.8139374852180481,0.9238749742507935,0.8087499737739563,0.7548959851264954,0.8087499737739563,0.9168750047683716
19,0.8202499747276306,0.0010000000474974513,0.7188681364059448,0.8202499747276306,0.9261875152587891,0.8146874904632568,0.7332589626312256,0.8146874904632568,0.921875
