epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.35243749618530273,9.999999747378752e-05,3.778488874435425,0.35243749618530273,0.4488750100135803,0.5293750166893005,3.737541437149048,0.5293750166893005,0.590624988079071
1,0.5332499742507935,9.999999747378752e-05,3.712388277053833,0.5332499742507935,0.6119999885559082,0.5256249904632568,3.6688666343688965,0.5256249904632568,0.6165624856948853
2,0.5274375081062317,9.999999747378752e-05,3.640503168106079,0.5274375081062317,0.6428750157356262,0.5253124833106995,3.5904533863067627,0.5253124833106995,0.6490625143051147
3,0.5272499918937683,9.999999747378752e-05,3.5570430755615234,0.5272499918937683,0.6731874942779541,0.5253124833106995,3.497403621673584,0.5253124833106995,0.6868749856948853
4,0.5272499918937683,9.999999747378752e-05,3.456948757171631,0.5272499918937683,0.6976875066757202,0.5253124833106995,3.3853304386138916,0.5253124833106995,0.7081249952316284
5,0.5272499918937683,9.999999747378752e-05,3.336351156234741,0.5272499918937683,0.7149375081062317,0.5253124833106995,3.250181198120117,0.5253124833106995,0.7259374856948853
6,0.5272499918937683,9.999999747378752e-05,3.1913387775421143,0.5272499918937683,0.7273749709129333,0.5253124833106995,3.0882370471954346,0.5253124833106995,0.737500011920929
7,0.5272499918937683,9.999999747378752e-05,3.018571376800537,0.5272499918937683,0.7370625138282776,0.5253124833106995,2.897017240524292,0.5253124833106995,0.7418749928474426
8,0.5272499918937683,9.999999747378752e-05,2.8159711360931396,0.5272499918937683,0.7434999942779541,0.5253124833106995,2.678220272064209,0.5253124833106995,0.7428125143051147
9,0.5272499918937683,9.999999747378752e-05,2.589256763458252,0.5272499918937683,0.7459375262260437,0.5253124833106995,2.4441769123077393,0.5253124833106995,0.7437499761581421
10,0.5272499918937683,9.999999747378752e-05,2.3567304611206055,0.5272499918937683,0.7463750243186951,0.5253124833106995,2.2243175506591797,0.5253124833106995,0.7418749928474426
11,0.5272499918937683,9.999999747378752e-05,2.1519792079925537,0.5272499918937683,0.7458750009536743,0.5253124833106995,2.0538723468780518,0.5253124833106995,0.7418749928474426
12,0.5272499918937683,9.999999747378752e-05,2.0033795833587646,0.5272499918937683,0.7466874718666077,0.5253124833106995,1.943037748336792,0.5253124833106995,0.7440624833106995
13,0.5272499918937683,9.999999747378752e-05,1.9095914363861084,0.5272499918937683,0.746874988079071,0.5253124833106995,1.875620722770691,0.5253124833106995,0.7418749928474426
14,0.5272499918937683,9.999999747378752e-05,1.852803349494934,0.5272499918937683,0.745187520980835,0.5253124833106995,1.8331512212753296,0.5253124833106995,0.7421875
15,0.5272499918937683,9.999999747378752e-05,1.816055417060852,0.5272499918937683,0.7444375157356262,0.5253124833106995,1.804227590560913,0.5253124833106995,0.7409374713897705
16,0.5272499918937683,9.999999747378752e-05,1.7903391122817993,0.5272499918937683,0.7448750138282776,0.5253124833106995,1.7826007604599,0.5253124833106995,0.7403125166893005
17,0.5272499918937683,9.999999747378752e-05,1.7702587842941284,0.5272499918937683,0.7425000071525574,0.5253124833106995,1.764662742614746,0.5253124833106995,0.7400000095367432
18,0.5272499918937683,9.999999747378752e-05,1.7531861066818237,0.5272499918937683,0.7434999942779541,0.5253124833106995,1.7482644319534302,0.5253124833106995,0.7400000095367432
19,0.5272499918937683,9.999999747378752e-05,1.7371551990509033,0.5272499918937683,0.7422500252723694,0.5253124833106995,1.7322403192520142,0.5253124833106995,0.7403125166893005
