epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.6337167024612427,0.019999999552965164,1.3284668922424316,0.6337167024612427,0.8234165906906128,0.672691285610199,1.0199601650238037,0.672691285610199,0.8862502574920654
1,0.7056245803833008,0.019999999552965164,0.9320923089981079,0.7056245803833008,0.9070873856544495,0.7374451160430908,0.8470318913459778,0.7374451160430908,0.9267828464508057
2,0.7568813562393188,0.019999999552965164,0.7835727334022522,0.7568813562393188,0.939156711101532,0.777115523815155,0.7145752310752869,0.777115523815155,0.9510076642036438
3,0.8022196292877197,0.019999999552965164,0.6500029563903809,0.8022196292877197,0.959154486656189,0.8294135332107544,0.5736361742019653,0.8294135332107544,0.9680607318878174
4,0.8425135612487793,0.019999999552965164,0.536470890045166,0.8425135612487793,0.9711475372314453,0.8591251373291016,0.4936677813529968,0.8591251373291016,0.9747722148895264
5,0.8651496767997742,0.019999999552965164,0.46746551990509033,0.8651496767997742,0.9769662022590637,0.8763725757598877,0.43153586983680725,0.8763725757598877,0.9795625805854797
6,0.8787588477134705,0.019999999552965164,0.4240986406803131,0.8787588477134705,0.980282187461853,0.8873223066329956,0.3944894075393677,0.8873223066329956,0.9824103116989136
7,0.8908881545066833,0.019999999552965164,0.38568779826164246,0.8908881545066833,0.983043372631073,0.8980836272239685,0.36016595363616943,0.8980836272239685,0.9845771193504333
8,0.8998349905014038,0.019999999552965164,0.35527485609054565,0.8998349905014038,0.9851158261299133,0.9043753743171692,0.33954960107803345,0.9043753743171692,0.9858519434928894
9,0.908394992351532,0.019999999552965164,0.3280450999736786,0.908394992351532,0.9866968393325806,0.9153012037277222,0.3049059212207794,0.9153012037277222,0.9878565669059753
10,0.9153987765312195,0.019999999552965164,0.3044479191303253,0.9153987765312195,0.9880090355873108,0.9179772734642029,0.29494816064834595,0.9179772734642029,0.9884945750236511
11,0.9183207750320435,0.019999999552965164,0.29425856471061707,0.9183207750320435,0.9885478019714355,0.9230764508247375,0.2769893407821655,0.9230764508247375,0.9891778826713562
12,0.9221712946891785,0.019999999552965164,0.28012657165527344,0.9221712946891785,0.9892616868019104,0.9257441163063049,0.26997730135917664,0.9257441163063049,0.9896727800369263
13,0.9256830215454102,0.019999999552965164,0.2679661214351654,0.9256830215454102,0.9899014830589294,0.9292036294937134,0.2544914186000824,0.9292036294937134,0.9904121160507202
14,0.9284648895263672,0.019999999552965164,0.2574875056743622,0.9284648895263672,0.9904425740242004,0.9296281933784485,0.2517273724079132,0.9296281933784485,0.9907961487770081
15,0.9302241802215576,0.019999999552965164,0.25072214007377625,0.9302241802215576,0.9908164143562317,0.9309566617012024,0.24609649181365967,0.9309566617012024,0.9911956191062927
16,0.9316412210464478,0.019999999552965164,0.24511732161045074,0.9316412210464478,0.9911192059516907,0.9290140271186829,0.2515484392642975,0.9290140271186829,0.9909917116165161
17,0.9323559999465942,0.019999999552965164,0.2423580288887024,0.9323559999465942,0.9912267923355103,0.932609498500824,0.24057012796401978,0.932609498500824,0.9914162158966064
18,0.9333821535110474,0.019999999552965164,0.23855185508728027,0.9333821535110474,0.9914109110832214,0.9354953765869141,0.23121975362300873,0.9354953765869141,0.9916893243789673
19,0.9347521066665649,0.019999999552965164,0.23361244797706604,0.9347521066665649,0.9916540384292603,0.9358519315719604,0.22948293387889862,0.9358519315719604,0.9918872714042664
20,0.9359011054039001,0.019999999552965164,0.22912578284740448,0.9359011054039001,0.9918795824050903,0.9367940425872803,0.22510062158107758,0.9367940425872803,0.9920828342437744
21,0.936791181564331,0.019999999552965164,0.2255447804927826,0.936791181564331,0.9920313358306885,0.9373306632041931,0.2229333072900772,0.9373306632041931,0.9921258091926575
22,0.9376790523529053,0.019999999552965164,0.2222452610731125,0.9376790523529053,0.9921727776527405,0.9385100603103638,0.21994620561599731,0.9385100603103638,0.992127001285553
23,0.9380335211753845,0.019999999552965164,0.22052063047885895,0.9380335211753845,0.9922605752944946,0.935867428779602,0.22950586676597595,0.935867428779602,0.9917823672294617
24,0.9384909868240356,0.019999999552965164,0.21874280273914337,0.9384909868240356,0.992329478263855,0.9382966160774231,0.22063231468200684,0.9382966160774231,0.9921818375587463
25,0.9393060803413391,0.019999999552965164,0.2157425433397293,0.9393060803413391,0.992459774017334,0.9390932321548462,0.21676133573055267,0.9390932321548462,0.9923762083053589
26,0.9396100640296936,0.019999999552965164,0.21456295251846313,0.9396100640296936,0.9925249218940735,0.9381368160247803,0.22038884460926056,0.9381368160247803,0.9920673370361328
27,0.9401845335960388,0.019999999552965164,0.21220186352729797,0.9401845335960388,0.9926024079322815,0.9388523101806641,0.21675699949264526,0.9388523101806641,0.9923380613327026
28,0.9404078722000122,0.019999999552965164,0.21119630336761475,0.9404078722000122,0.9926682710647583,0.9392052888870239,0.21499085426330566,0.9392052888870239,0.9924716353416443
29,0.9408888816833496,0.019999999552965164,0.20915302634239197,0.9408888816833496,0.9927456378936768,0.940112829208374,0.21219319105148315,0.940112829208374,0.9925193190574646
30,0.9412546753883362,0.019999999552965164,0.20781178772449493,0.9412546753883362,0.9928367137908936,0.940108060836792,0.21219587326049805,0.940108060836792,0.9924978613853455
31,0.941573977470398,0.019999999552965164,0.20645597577095032,0.941573977470398,0.9928604364395142,0.9403548836708069,0.21093569695949554,0.9403548836708069,0.9926064014434814
32,0.9418137073516846,0.019999999552965164,0.20549805462360382,0.9418137073516846,0.9929166436195374,0.9405635595321655,0.21107490360736847,0.9405635595321655,0.9926350116729736
33,0.9421080946922302,0.019999999552965164,0.20423634350299835,0.9421080946922302,0.9929469227790833,0.939813494682312,0.21229210495948792,0.939813494682312,0.9926111698150635
34,0.9421929121017456,0.019999999552965164,0.203752800822258,0.9421929121017456,0.9929898381233215,0.9396465420722961,0.21245473623275757,0.9396465420722961,0.9927256107330322
35,0.9425530433654785,0.019999999552965164,0.20250771939754486,0.9425530433654785,0.9930101037025452,0.9404991865158081,0.20858323574066162,0.9404991865158081,0.9928413033485413
36,0.9428514838218689,0.019999999552965164,0.20151387155056,0.9428514838218689,0.9930791258811951,0.939886212348938,0.21069911122322083,0.939886212348938,0.9928067326545715
37,0.9430369138717651,0.019999999552965164,0.20055092871189117,0.9430369138717651,0.9931231141090393,0.9400483965873718,0.2112031877040863,0.9400483965873718,0.9927017688751221
38,0.9421586394309998,0.019999999552965164,0.2036992460489273,0.9421586394309998,0.9929823875427246,0.940557599067688,0.20910638570785522,0.940557599067688,0.9927828907966614
39,0.9430479407310486,0.019999999552965164,0.20056167244911194,0.9430479407310486,0.9931284785270691,0.9410489201545715,0.20731551945209503,0.9410489201545715,0.9928627610206604
40,0.943111777305603,0.019999999552965164,0.2001728117465973,0.943111777305603,0.9931366443634033,0.9415832161903381,0.20564725995063782,0.9415832161903381,0.9928365349769592
41,0.9434306025505066,0.019999999552965164,0.19895020127296448,0.9434306025505066,0.9931909441947937,0.9421329498291016,0.20460854470729828,0.9421329498291016,0.9929748773574829
42,0.9435072541236877,0.019999999552965164,0.19865748286247253,0.9435072541236877,0.993197500705719,0.941158652305603,0.20638370513916016,0.941158652305603,0.9928460717201233
43,0.943454921245575,0.019999999552965164,0.19876451790332794,0.943454921245575,0.9931797385215759,0.9415652751922607,0.20566625893115997,0.9415652751922607,0.9928162693977356
44,0.9438621997833252,0.019999999552965164,0.19739268720149994,0.9438621997833252,0.9932469725608826,0.9408044815063477,0.2076185643672943,0.9408044815063477,0.9928436875343323
45,0.9438914060592651,0.019999999552965164,0.19726935029029846,0.9438914060592651,0.9932660460472107,0.9410393834114075,0.20676086843013763,0.9410393834114075,0.9929426908493042
