epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.8211768865585327,0.0020000000949949026,0.6805896759033203,0.8211768865585327,0.9272868633270264,0.9218906164169312,0.30281153321266174,0.9218906164169312,0.9877062439918518
1,0.9281418919563293,0.0020000000949949026,0.27291378378868103,0.9281418919563293,0.9892006516456604,0.9319375157356262,0.25612953305244446,0.9319375157356262,0.9900562763214111
2,0.9344062209129333,0.0020000000949949026,0.24448572099208832,0.9344062209129333,0.9907037615776062,0.9348124861717224,0.24003219604492188,0.9348124861717224,0.9910625219345093
3,0.9373443722724915,0.0020000000949949026,0.2318243533372879,0.9373443722724915,0.991274356842041,0.9370062351226807,0.23261572420597076,0.9370062351226807,0.9911875128746033
4,0.9393674731254578,0.0020000000949949026,0.22330132126808167,0.9393674731254578,0.9918106198310852,0.9381718635559082,0.2280154824256897,0.9381718635559082,0.9916156530380249
5,0.9410862326622009,0.0020000000949949026,0.21550267934799194,0.9410862326622009,0.9922031164169312,0.9398156404495239,0.22184160351753235,0.9398156404495239,0.9918937683105469
6,0.9427624940872192,0.0020000000949949026,0.20851531624794006,0.9427624940872192,0.9926168918609619,0.9409000277519226,0.21638606488704681,0.9409000277519226,0.9923218488693237
7,0.9434862732887268,0.0020000000949949026,0.205439493060112,0.9434862732887268,0.9927931427955627,0.9409999847412109,0.21579281985759735,0.9409999847412109,0.9922593832015991
8,0.9446049928665161,0.0020000000949949026,0.20041663944721222,0.9446049928665161,0.9929556250572205,0.9418468475341797,0.21320344507694244,0.9418468475341797,0.9922906160354614
9,0.9458830952644348,0.0020000000949949026,0.19517873227596283,0.9458830952644348,0.993149995803833,0.9424187541007996,0.21032851934432983,0.9424187541007996,0.992243766784668
10,0.9469231367111206,0.0020000000949949026,0.190724179148674,0.9469231367111206,0.9934662580490112,0.942062497138977,0.21242277324199677,0.942062497138977,0.9921093583106995
11,0.9478381276130676,0.0020000000949949026,0.18707115948200226,0.9478381276130676,0.9936506152153015,0.9421250224113464,0.21130819618701935,0.9421250224113464,0.9923218488693237
12,0.9482356309890747,0.0020000000949949026,0.18509037792682648,0.9482356309890747,0.9937618970870972,0.9428468942642212,0.20943716168403625,0.9428468942642212,0.9922875165939331
