epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,9.999999747378752e-05,3.743159294128418,0.4167500138282776,0.5308125019073486,3.6540825366973877,0.5253124833106995,0.6590625047683716
1,9.999999747378752e-05,3.5439720153808594,0.5272499918937683,0.6883749961853027,3.3756072521209717,0.5253124833106995,0.7225000262260437
2,9.999999747378752e-05,3.1478686332702637,0.5272499918937683,0.7275624871253967,2.8041296005249023,0.5253124833106995,0.7387499809265137
3,9.999999747378752e-05,2.429741144180298,0.5272499918937683,0.7392500042915344,2.0558533668518066,0.5253124833106995,0.7368749976158142
4,9.999999747378752e-05,1.925045371055603,0.5272499918937683,0.7358124852180481,1.843888759613037,0.5253124833106995,0.7350000143051147
5,9.999999747378752e-05,1.8057540655136108,0.5272499918937683,0.7369999885559082,1.7792335748672485,0.5253124833106995,0.7334374785423279
6,9.999999747378752e-05,1.7492924928665161,0.5272499918937683,0.7384999990463257,1.7248742580413818,0.5253124833106995,0.739062488079071
7,9.999999747378752e-05,1.6951004266738892,0.5272499918937683,0.7440624833106995,1.668392539024353,0.5253124833106995,0.7506250143051147
8,9.999999747378752e-05,1.6357558965682983,0.5272499918937683,0.7472500205039978,1.6039241552352905,0.5253124833106995,0.7509375214576721
9,9.999999747378752e-05,1.5697840452194214,0.5298749804496765,0.7471874952316284,1.5316929817199707,0.5425000190734863,0.7518749833106995
10,9.999999747378752e-05,1.4977562427520752,0.5540000200271606,0.7525625228881836,1.461633324623108,0.5653125047683716,0.7590625286102295
11,9.999999747378752e-05,1.4387599229812622,0.5734999775886536,0.7630000114440918,1.4096665382385254,0.5831249952316284,0.7706249952316284
12,9.999999747378752e-05,1.3965824842453003,0.5957499742507935,0.7761874794960022,1.3728517293930054,0.6118749976158142,0.7906249761581421
13,9.999999747378752e-05,1.3655376434326172,0.616812527179718,0.784250020980835,1.3432384729385376,0.6343749761581421,0.7934374809265137
14,9.999999747378752e-05,1.3385186195373535,0.6341249942779541,0.7910624742507935,1.3172783851623535,0.6403124928474426,0.7962499856948853
15,9.999999747378752e-05,1.316229224205017,0.640250027179718,0.7960000038146973,1.2966042757034302,0.6440625190734863,0.8012499809265137
16,9.999999747378752e-05,1.3006595373153687,0.6420624852180481,0.7998124957084656,1.2791664600372314,0.6446874737739563,0.8031250238418579
17,9.999999747378752e-05,1.2868231534957886,0.6426249742507935,0.8016250133514404,1.2692656517028809,0.645312488079071,0.8081250190734863
18,9.999999747378752e-05,1.2746126651763916,0.643750011920929,0.8044999837875366,1.2576978206634521,0.6456249952316284,0.8084375262260437
19,9.999999747378752e-05,1.2663105726242065,0.6430624723434448,0.8061875104904175,1.2488518953323364,0.6459375023841858,0.8090624809265137
