epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,9.999999747378752e-05,3.726569414138794,0.4424999952316284,0.5332499742507935,3.6086666584014893,0.5253124833106995,0.6484375
1,9.999999747378752e-05,3.4483323097229004,0.5272499918937683,0.6815624833106995,3.191253900527954,0.5253124833106995,0.7181249856948853
2,9.999999747378752e-05,2.8141562938690186,0.5272499918937683,0.7225000262260437,2.2856826782226562,0.5253124833106995,0.7318750023841858
3,9.999999747378752e-05,2.0125749111175537,0.5272499918937683,0.7377499938011169,1.8537194728851318,0.5253124833106995,0.7421875
4,9.999999747378752e-05,1.810032844543457,0.5272499918937683,0.7401250004768372,1.780095100402832,0.5253124833106995,0.7409374713897705
5,9.999999747378752e-05,1.7471781969070435,0.5272499918937683,0.7408124804496765,1.7176458835601807,0.5253124833106995,0.7406250238418579
6,9.999999747378752e-05,1.6849790811538696,0.5272499918937683,0.7421875,1.6530970335006714,0.5253124833106995,0.7409374713897705
7,9.999999747378752e-05,1.6154719591140747,0.5302500128746033,0.7448750138282776,1.5749057531356812,0.5484374761581421,0.7418749928474426
8,9.999999747378752e-05,1.5343129634857178,0.5557500123977661,0.7445625066757202,1.488318920135498,0.5662500262260437,0.7421875
9,9.999999747378752e-05,1.4573616981506348,0.5763750076293945,0.7508749961853027,1.4240020513534546,0.5881249904632568,0.7590625286102295
10,9.999999747378752e-05,1.4053012132644653,0.5963125228881836,0.7698749899864197,1.376959204673767,0.6143749952316284,0.7825000286102295
11,9.999999747378752e-05,1.365843415260315,0.6194375157356262,0.7863749861717224,1.3403276205062866,0.6387500166893005,0.796875
12,9.999999747378752e-05,1.3339552879333496,0.6379374861717224,0.7976250052452087,1.308931589126587,0.6424999833106995,0.8037499785423279
13,9.999999747378752e-05,1.3084784746170044,0.6417499780654907,0.8038125038146973,1.2853362560272217,0.6446874737739563,0.8081250190734863
14,9.999999747378752e-05,1.289304256439209,0.6432499885559082,0.8069999814033508,1.2687182426452637,0.6449999809265137,0.8146874904632568
15,9.999999747378752e-05,1.272783637046814,0.6439375281333923,0.8101249933242798,1.2533241510391235,0.6468750238418579,0.8153125047683716
16,9.999999747378752e-05,1.2577189207077026,0.6450625061988831,0.8111249804496765,1.2389297485351562,0.6487500071525574,0.8153125047683716
17,9.999999747378752e-05,1.2453328371047974,0.645312488079071,0.8114374876022339,1.2273963689804077,0.6484375,0.8178125023841858
18,9.999999747378752e-05,1.236595630645752,0.6457499861717224,0.8120625019073486,1.2147915363311768,0.6471874713897705,0.8193749785423279
19,9.999999747378752e-05,1.2274837493896484,0.6464999914169312,0.8141250014305115,1.2083436250686646,0.6493750214576721,0.8193749785423279
