epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,9.999999747378752e-05,3.748394727706909,0.4205625057220459,0.5560625195503235,3.677138090133667,0.5253124833106995,0.6606249809265137
1,9.999999747378752e-05,3.6027238368988037,0.5272499918937683,0.6814374923706055,3.494483232498169,0.5253124833106995,0.7103124856948853
2,9.999999747378752e-05,3.3624050617218018,0.5272499918937683,0.7174999713897705,3.170980215072632,0.5253124833106995,0.7287499904632568
3,9.999999747378752e-05,2.936666250228882,0.5272499918937683,0.7288125157356262,2.61155366897583,0.5253124833106995,0.7368749976158142
4,9.999999747378752e-05,2.3178157806396484,0.5272499918937683,0.7341874837875366,2.046398401260376,0.5253124833106995,0.7418749928474426
5,9.999999747378752e-05,1.9353916645050049,0.5272499918937683,0.7343124747276306,1.8606475591659546,0.5253124833106995,0.7381250262260437
6,9.999999747378752e-05,1.8215540647506714,0.5272499918937683,0.7350624799728394,1.799550175666809,0.5253124833106995,0.7415624856948853
7,9.999999747378752e-05,1.777045726776123,0.5272499918937683,0.7390000224113464,1.765489935874939,0.5253124833106995,0.7487499713897705
8,9.999999747378752e-05,1.7454489469528198,0.5272499918937683,0.742562472820282,1.7344797849655151,0.5253124833106995,0.7534375190734863
9,9.999999747378752e-05,1.715314507484436,0.5272499918937683,0.7483124732971191,1.7045248746871948,0.5253124833106995,0.7490624785423279
10,9.999999747378752e-05,1.686428189277649,0.5272499918937683,0.7466874718666077,1.675459861755371,0.5253124833106995,0.7443749904632568
11,9.999999747378752e-05,1.65785813331604,0.5272499918937683,0.7434375286102295,1.6462780237197876,0.5253124833106995,0.7409374713897705
12,9.999999747378752e-05,1.629122257232666,0.5272499918937683,0.7400000095367432,1.6171725988388062,0.5253124833106995,0.7400000095367432
13,9.999999747378752e-05,1.601407766342163,0.5272499918937683,0.7394999861717224,1.5904093980789185,0.5253124833106995,0.7400000095367432
14,9.999999747378752e-05,1.5765432119369507,0.5272499918937683,0.7396249771118164,1.5663087368011475,0.5253124833106995,0.7403125166893005
15,9.999999747378752e-05,1.5533161163330078,0.5272499918937683,0.7401875257492065,1.5434681177139282,0.5253124833106995,0.7403125166893005
16,9.999999747378752e-05,1.5318881273269653,0.5272499918937683,0.7400624752044678,1.5225917100906372,0.5253124833106995,0.7406250238418579
17,9.999999747378752e-05,1.5114452838897705,0.5288749933242798,0.7404375076293945,1.5021766424179077,0.535937488079071,0.7406250238418579
18,9.999999747378752e-05,1.4922716617584229,0.5556874871253967,0.7409374713897705,1.4836969375610352,0.5718749761581421,0.7409374713897705
19,9.999999747378752e-05,1.4745908975601196,0.5809375047683716,0.7411875128746033,1.4662550687789917,0.596875011920929,0.7425000071525574
