epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.817398726940155,0.00800000037997961,0.6934449076652527,0.817398726940155,0.9317431449890137,0.90615314245224,0.368772953748703,0.90615314245224,0.9805906414985657
1,0.9187487363815308,0.00800000037997961,0.31543827056884766,0.9187487363815308,0.9855312705039978,0.9278937578201294,0.2778555154800415,0.9278937578201294,0.9885905981063843
2,0.9285756349563599,0.00800000037997961,0.2713105380535126,0.9285756349563599,0.9888243675231934,0.9315999746322632,0.26043999195098877,0.9315999746322632,0.9893812537193298
3,0.9311256408691406,0.00800000037997961,0.2588367164134979,0.9311256408691406,0.9895487427711487,0.931431233882904,0.25588080286979675,0.931431233882904,0.9896844029426575
4,0.9320831298828125,0.00800000037997961,0.25296369194984436,0.9320831298828125,0.9897868633270264,0.9315937757492065,0.2540600001811981,0.9315937757492065,0.9898375272750854
5,0.9328912496566772,0.00800000037997961,0.24848969280719757,0.9328912496566772,0.9900543689727783,0.9327531456947327,0.2487218976020813,0.9327531456947327,0.9900093674659729
6,0.9336674809455872,0.00800000037997961,0.24403564631938934,0.9336674809455872,0.9903168678283691,0.9325156211853027,0.249352365732193,0.9325156211853027,0.990053117275238
7,0.9343018531799316,0.00800000037997961,0.24140851199626923,0.9343018531799316,0.9905275106430054,0.9343500137329102,0.2454243153333664,0.9343500137329102,0.990165650844574
8,0.9354681372642517,0.00800000037997961,0.23656924068927765,0.9354681372642517,0.9907212257385254,0.9350093603134155,0.24141041934490204,0.9350093603134155,0.9901624917984009
9,0.9360668659210205,0.00800000037997961,0.23295895755290985,0.9360668659210205,0.9909424781799316,0.9361500144004822,0.23693984746932983,0.9361500144004822,0.9905437231063843
10,0.9376393556594849,0.00800000037997961,0.22722502052783966,0.9376393556594849,0.9912687540054321,0.9363687634468079,0.2355695515871048,0.9363687634468079,0.9904906153678894
11,0.9384812712669373,0.00800000037997961,0.2237040400505066,0.9384812712669373,0.9915087223052979,0.936718761920929,0.2337803989648819,0.936718761920929,0.9904999732971191
12,0.9389068484306335,0.00800000037997961,0.22146081924438477,0.9389068484306335,0.9915968775749207,0.9372968673706055,0.23139765858650208,0.9372968673706055,0.9906468987464905
13,0.9397706389427185,0.00800000037997961,0.21787463128566742,0.9397706389427185,0.9918481111526489,0.9370218515396118,0.23048998415470123,0.9370218515396118,0.9909593462944031
14,0.9404937624931335,0.00800000037997961,0.21501541137695312,0.9404937624931335,0.9919574856758118,0.9373937249183655,0.23075713217258453,0.9373937249183655,0.9907749891281128
15,0.939935028553009,0.00800000037997961,0.21700286865234375,0.939935028553009,0.9918868541717529,0.936328113079071,0.23402270674705505,0.936328113079071,0.990793764591217
16,0.9400543570518494,0.00800000037997961,0.21623116731643677,0.9400543570518494,0.9919262528419495,0.9367250204086304,0.2317960411310196,0.9367250204086304,0.991112470626831
17,0.9409656524658203,0.00800000037997961,0.21264967322349548,0.9409656524658203,0.9921568632125854,0.9364905953407288,0.2320496141910553,0.9364905953407288,0.9908687472343445
18,0.9403181076049805,0.00800000037997961,0.2140563428401947,0.9403181076049805,0.9920831322669983,0.9370343685150146,0.23141811788082123,0.9370343685150146,0.9909812211990356
19,0.9437168836593628,0.004000000189989805,0.20047929883003235,0.9437168836593628,0.992958128452301,0.9389218688011169,0.22181455790996552,0.9389218688011169,0.9915624856948853
20,0.9447824954986572,0.004000000189989805,0.1962696611881256,0.9447824954986572,0.9931600093841553,0.939231276512146,0.2208508551120758,0.939231276512146,0.9916218519210815
21,0.9457100033760071,0.004000000189989805,0.19301947951316833,0.9457100033760071,0.9932249784469604,0.9396718740463257,0.21983091533184052,0.9396718740463257,0.9916999936103821
