epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.834696888923645,0.004999999888241291,0.6221290230751038,0.834696888923645,0.9366662502288818,0.925068736076355,0.29023727774620056,0.925068736076355,0.9882187247276306
1,0.9261718988418579,0.004999999888241291,0.27967754006385803,0.9261718988418579,0.9887443780899048,0.9308000206947327,0.2603595554828644,0.9308000206947327,0.9901562333106995
2,0.9314112663269043,0.004999999888241291,0.2556648552417755,0.9314112663269043,0.9901624917984009,0.9344343543052673,0.24189241230487823,0.9344343543052673,0.991128146648407
3,0.9350481033325195,0.004999999888241291,0.23974834382534027,0.9350481033325195,0.9909225106239319,0.9355781078338623,0.23527827858924866,0.9355781078338623,0.9913718700408936
4,0.935548722743988,0.004999999888241291,0.23673364520072937,0.935548722743988,0.991121232509613,0.935921847820282,0.23275646567344666,0.935921847820282,0.9912875294685364
5,0.9349568486213684,0.004999999888241291,0.2379298210144043,0.9349568486213684,0.9910556077957153,0.9354437589645386,0.2345602810382843,0.9354437589645386,0.9912687540054321
6,0.9357525110244751,0.004999999888241291,0.2337052971124649,0.9357525110244751,0.9912649989128113,0.9360937476158142,0.23550742864608765,0.9360937476158142,0.9909124970436096
7,0.936680018901825,0.004999999888241291,0.23102615773677826,0.936680018901825,0.9912368655204773,0.9367656111717224,0.2322203814983368,0.9367656111717224,0.9910312294960022
8,0.9391131401062012,0.004999999888241291,0.22084088623523712,0.9391131401062012,0.9919231534004211,0.938309371471405,0.2239139825105667,0.938309371471405,0.9915687441825867
9,0.9399756193161011,0.004999999888241291,0.2163809835910797,0.9399756193161011,0.9921475052833557,0.9389343857765198,0.22220197319984436,0.9389343857765198,0.9917218685150146
10,0.9411168694496155,0.004999999888241291,0.21210350096225739,0.9411168694496155,0.9923768639564514,0.9397875070571899,0.21981513500213623,0.9397875070571899,0.9917343854904175
11,0.9416631460189819,0.004999999888241291,0.2096879482269287,0.9416631460189819,0.9925100207328796,0.9392874836921692,0.22002612054347992,0.9392874836921692,0.9918156266212463
12,0.9422668814659119,0.004999999888241291,0.2069220244884491,0.9422668814659119,0.9926306009292603,0.9398468732833862,0.22093486785888672,0.9398468732833862,0.9916625022888184
